日付,start,high,low,end,volume,adjust,USD,GBP,EUR,CAD,AUD,NZD,SGD
2014/1/30,15330,15340,15150,15310,1076824,15310,102.2,169.25,139.55,91.39,89.39,83.92,80.03
2014/1/31,15450,15460,15060,15200,884827,15200,102.86,169.66,139.42,92.17,90.76,84.03,80.64
2014/2/3,15070,15150,14910,14920,863721,14920,102.28,168.12,137.97,92,89.71,82.98,80.14
2014/2/4,14510,14600,14300,14320,1943800,14320,101.24,165.14,136.92,91.18,88.49,81.62,79.4
2014/2/5,14570,14590,14270,14470,995894,14470,101.59,165.95,137.34,91.63,90.5,83.43,80.14
2014/2/6,14530,14590,14440,14440,491238,14440,101.59,165.82,137.5,91.78,91.14,83.69,80.11
2014/2/7,14690,14760,14650,14760,577394,14760,102.04,166.54,138.66,92.19,91.48,84.05,80.5
2014/2/10,14980,15020,14860,15010,651142,15010,102.5,168.21,139.66,92.8,91.75,84.88,80.92
2014/2/12,15150,15170,15060,15080,829893,15080,102.5,168.58,139.76,93.01,92.49,85.2,80.82
2014/2/13,15070,15070,14760,14830,731264,14830,102.51,170.29,139.37,93.08,91.77,85.22,80.98
2014/2/14,14830,14970,14520,14600,775442,14600,102.28,170.31,139.91,93.19,91.99,85.38,80.87
2014/2/17,14630,14710,14470,14660,728036,14660,101.44,170.01,139.02,92.39,91.73,84.93,80.53
2014/2/18,14790,15200,14740,15130,962293,15130,102.18,170.82,139.99,93.3,92.66,85.57,81.18
2014/2/19,14990,15100,14960,15070,349190,15070,102.33,170.76,140.86,93.42,92.13,84.83,81.07
2014/2/20,14980,15030,14710,14740,672793,14740,102.25,170.57,140.46,92.28,92.07,84.69,80.93
2014/2/21,14890,15190,14890,15150,844765,15150,102.53,170.85,140.67,92.19,92.24,85.23,81.11
2014/2/24,15080,15280,14950,15120,780269,15120,102.59,170.63,140.98,92.29,91.99,84.93,80.87
2014/2/25,15260,15390,15240,15340,846849,15340,102.55,170.79,140.82,92.68,92.65,85.43,81.21
2014/2/26,15200,15390,15190,15280,622982,15280,102.2,170.5,140.46,92.16,91.88,85.08,80.78
2014/2/27,15220,15320,15140,15230,345833,15230,102.37,170.61,140.09,91.95,91.44,85.14,80.8
2014/2/28,15220,15250,15030,15150,505995,15150,101.9,170.09,139.67,91.55,91.34,85.53,80.51
2014/3/3,14950,14980,14740,14930,710590,14930,101.31,169.55,139.54,91.57,90.12,84.61,79.88
2014/3/4,14830,15040,14820,15010,465250,15010,101.55,169.22,139.48,91.7,90.86,84.99,80
2014/3/5,15220,15300,15200,15220,385070,15220,102.26,170.32,140.5,92.36,91.86,85.83,80.6
2014/3/6,15240,15510,15170,15440,739077,15440,102.4,171.2,140.65,92.79,92.44,86.17,80.68
2014/3/7,15590,15620,15450,15580,636879,15580,103.09,172.5,142.9,93.74,93.6,87.39,81.63
2014/3/10,15500,15580,15390,15430,375583,15430,103.23,172.77,143.36,92.92,93.43,87.42,81.41
2014/3/11,15490,15560,15430,15540,358910,15540,103.29,171.92,143.31,92.9,93.12,87.51,81.4
2014/3/12,15300,15320,15130,15150,856546,15150,102.95,171.07,142.67,92.68,92.24,87.09,81.23
2014/3/13,15150,15220,15090,15130,349357,15130,102.78,170.78,142.87,92.49,93.18,87.86,81.13
2014/3/14,14770,14780,14570,14630,1054198,14630,101.83,169.28,141.18,91.89,92.06,86.98,80.41
2014/3/17,14570,14670,14510,14590,876799,14590,101.43,168.66,141.01,91.43,91.42,86.57,80.09
2014/3/18,14830,14850,14700,14730,405550,14730,101.84,169.45,141.95,92.14,92.57,87.25,80.64
2014/3/19,14800,14970,14590,14760,585506,14760,101.44,168.36,141.3,91.15,92.56,87.38,80.27
2014/3/20,14850,14850,14500,14570,781632,14570,102.32,169.25,141.48,90.95,92.32,87.31,80.35
2014/3/24,14560,14810,14560,14780,583685,14780,102.35,168.73,141.16,91.07,92.98,87.35,80.27
2014/3/25,14660,14830,14600,14720,301546,14720,102.2,168.61,141.37,91.27,93.45,87.48,80.6
2014/3/26,14790,14860,14690,14760,291263,14760,102.36,169.27,141.47,91.72,93.76,87.85,80.69
2014/3/27,14650,15070,14620,15030,766349,15030,101.86,168.89,140.49,91.86,93.93,87.59,80.43
2014/3/28,14950,15120,14920,15100,357729,15100,102.06,169.61,140.26,92.55,94.83,88.67,80.8
2014/3/31,15240,15250,15120,15210,480896,15210,102.92,171.25,141.61,93.16,95.19,89.22,81.92
2014/4/1,15230,15270,15150,15190,337162,15190,103.2,171.96,142.15,93.39,95.75,89.52,81.96
2014/4/2,15290,15490,15290,15350,768454,15350,103.73,172.48,143.1,94.03,95.84,89.28,82.35
2014/4/3,15420,15590,15390,15470,858051,15470,103.86,172.71,142.95,94.16,95.84,88.95,82.35
2014/4/4,15400,15510,15400,15480,375929,15480,103.9,172.38,142.56,94.15,95.98,88.87,82.24
2014/4/7,15270,15310,15180,15210,568843,15210,103.24,171.14,141.47,94.03,95.85,88.84,81.98
2014/4/8,15130,15150,15000,15030,480177,15030,102.95,171.04,141.5,93.84,95.53,88.71,81.78
2014/4/9,14850,14910,14680,14720,1289902,14720,101.99,170.76,140.59,93.27,95.37,88.48,81.53
2014/4/10,14900,14920,14630,14720,705894,14720,102.06,171.63,141.57,93.87,95.81,89.22,81.95
2014/4/11,14310,14420,14260,14340,1514289,14340,101.54,170.32,141.03,92.82,95.24,87.83,81.17
2014/4/14,14260,14400,14260,14320,495009,14320,101.44,169.58,140.48,92.31,95.28,88.07,81.03
2014/4/15,14480,14500,14350,14400,493105,14400,101.88,170.46,140.79,92.89,95.95,88.45,81.18
2014/4/16,14560,14800,14540,14800,627464,14800,102.12,170.89,141.05,92.92,95.38,87.72,81.47
2014/4/17,14790,14900,14740,14820,455854,14820,102.14,171.92,141.36,92.82,95.87,88.29,81.78
2014/4/18,14880,14930,14840,14900,272071,14900,102.55,172.17,141.61,93.14,95.64,88.03,81.9
2014/4/21,14930,15050,14900,14900,425733,14900,102.61,172.31,141.72,93.1,95.76,88.09,81.93
2014/4/22,14980,15000,14770,14770,338184,14770,102.66,172.37,141.57,93.15,95.84,88.01,81.88
2014/4/23,14890,14950,14850,14950,313654,14950,102.65,172.74,141.64,93.05,96.24,88.43,81.69
2014/4/24,14950,14960,14760,14810,269271,14810,102.47,172.06,141.6,92.9,95.28,88.52,81.64
2014/4/25,14760,14960,14710,14850,482973,14850,102.39,172.14,141.58,92.85,94.81,87.7,81.43
2014/4/28,14670,14720,14600,14680,322499,14680,102.12,171.41,141.1,92.5,94.77,87.62,81.32
2014/4/30,14820,14820,14660,14680,323994,14680,102.61,172.67,141.68,93.7,95.26,87.95,81.76
2014/5/1,14730,14880,14730,14880,372540,14880,102.26,172.57,141.8,93.27,95,88.11,81.57
2014/5/2,14840,14870,14800,14850,206183,14850,102.37,172.92,141.9,93.39,94.97,88.27,81.73
2014/5/7,14670,14680,14440,14450,1189800,14450,101.63,172.55,141.61,93.32,95.03,88.42,81.48
2014/5/8,14550,14650,14490,14560,376329,14560,101.95,172.87,141.77,93.51,95.09,88.22,81.55
2014/5/9,14500,14670,14480,14600,418113,14600,101.68,172.14,140.69,93.83,95.18,87.76,81.53
2014/5/12,14580,14630,14520,14540,236519,14540,102.02,171.91,140.3,93.6,95.49,87.97,81.61
2014/5/13,14770,14860,14770,14820,632819,14820,102.21,172.52,140.66,93.79,95.64,88.19,81.7
2014/5/14,14790,14820,14740,14810,303302,14810,102.19,172.02,140.01,93.68,95.79,88.26,81.65
2014/5/15,14670,14710,14580,14680,332319,14680,101.83,170.82,139.7,93.55,95.4,88.24,81.5
2014/5/16,14480,14500,14400,14500,744611,14500,101.63,170.61,139.33,93.4,95.01,87.78,81.19
2014/5/19,14540,14560,14380,14410,452312,14410,101.58,170.89,139.17,93.52,95.09,87.81,81.25
2014/5/20,14490,14540,14430,14460,248875,14460,101.47,170.62,139.1,93.31,94.56,87.48,81.12
2014/5/21,14370,14450,14350,14440,465507,14440,101.31,170.55,138.87,92.84,93.47,86.7,80.78
2014/5/22,14570,14770,14530,14730,843578,14730,101.43,171.43,138.75,92.94,93.66,86.91,81.03
2014/5/23,14780,14920,14780,14850,643244,14850,101.84,171.67,138.95,93.46,93.93,87.19,81.33
2014/5/26,14970,15000,14920,14980,458490,14980,101.98,171.64,138.89,93.8,94.2,87.07,81.34
2014/5/27,14980,15140,14980,15030,863721,15030,101.93,171.94,139.28,94.03,94.41,87.42,81.39
2014/5/28,15030,15120,15000,15080,368194,15080,101.97,171.46,139.01,93.92,94.43,87.33,81.21
2014/5/29,14990,15120,14970,15080,415686,15080,101.75,170.09,138.36,93.58,93.96,86.45,81.06
2014/5/30,15110,15150,14980,15030,461197,15030,101.65,170.03,138.27,93.79,94.72,86.35,81.05
2014/6/2,15190,15380,15170,15330,790853,15330,101.98,170.85,138.94,94,94.85,86.52,81.27
2014/6/3,15470,15500,15430,15440,927596,15440,102.41,171.55,139.3,93.97,94.69,86.59,81.5
2014/6/4,15500,15500,15390,15460,569001,15460,102.63,171.73,139.76,93.97,95.03,86.49,81.56
2014/6/5,15520,15560,15420,15500,588161,15500,102.65,171.83,139.62,93.83,95.26,86.6,81.67
2014/6/6,15530,15550,15450,15480,592321,15480,102.37,172.1,139.84,93.73,95.5,86.91,81.71
2014/6/9,15600,15630,15530,15530,564599,15530,102.57,172.37,139.94,93.74,95.78,87.28,81.96
2014/6/10,15540,15600,15370,15390,651843,15390,102.48,172.22,139.28,93.94,95.81,87.1,81.99
2014/6/11,15400,15490,15400,15480,333923,15480,102.35,171.41,138.5,93.91,95.9,87.35,81.91
2014/6/12,15350,15400,15260,15380,517300,15380,102.04,171.38,138.16,93.9,95.73,88.16,81.67
2014/6/13,15250,15540,15220,15500,598807,15500,101.8,172.52,137.97,93.77,95.89,88.24,81.56
2014/6/16,15460,15470,15270,15360,455136,15360,101.98,173.18,138.08,93.95,95.71,88.49,81.56
2014/6/17,15380,15430,15360,15380,187740,15380,101.95,173.07,138.44,93.95,95.74,88.4,81.47
2014/6/18,15410,15560,15410,15540,337733,15540,102.18,173.37,138.44,94.05,95.41,88.56,81.55
2014/6/19,15560,15790,15550,15780,1092570,15780,102.01,173.35,138.58,94.17,95.9,88.91,81.67
2014/6/20,15750,15840,15720,15750,566507,15750,101.9,173.61,138.73,94.19,95.81,88.8,81.59
2014/6/23,15830,15870,15750,15790,870228,15790,102.1,173.69,138.72,94.97,95.85,88.9,81.75
2014/6/24,15730,15850,15670,15790,576890,15790,101.83,173.32,138.49,94.9,95.98,88.72,81.56
2014/6/25,15710,15770,15680,15680,457185,15680,101.96,173.13,138.69,94.86,95.42,88.36,81.54
2014/6/26,15760,15770,15700,15740,269332,15740,101.7,172.75,138.64,94.85,95.74,89.16,81.45
2014/6/27,15730,15730,15450,15530,791117,15530,101.51,172.93,138.25,94.98,95.72,89.14,81.24
2014/6/30,15580,15610,15470,15580,332433,15580,101.3,172.53,138.21,94.96,95.44,88.93,81.12
2014/7/1,15610,15820,15570,15750,495140,15750,101.45,173.6,138.91,95.05,95.58,88.89,81.43
2014/7/2,15830,15870,15780,15790,524266,15790,101.59,174.17,138.95,95.52,96.45,89.02,81.58
2014/7/3,15840,15850,15750,15790,475118,15790,101.87,174.83,139.07,95.51,96.16,89.4,81.7
2014/7/4,15750,15760,15650,15690,617991,15690,102.16,175.3,138.97,96.03,95.57,89.4,81.88
2014/7/7,15680,15720,15620,15620,213628,15620,102.2,175.18,138.81,95.86,95.55,89.14,82
2014/7/8,15540,15640,15460,15560,738973,15560,101.74,174.39,138.42,95.24,95.39,89.06,81.64
2014/7/9,15420,15540,15420,15540,292333,15540,101.56,174.01,138.28,95.15,95.61,89.31,81.7
2014/7/10,15540,15570,15450,15470,167321,15470,101.55,174.29,138.55,95.32,95.73,89.64,81.86
2014/7/11,15350,15440,15330,15400,270487,15400,101.38,173.6,137.85,95.19,95.09,89.35,81.61
2014/7/14,15420,15570,15420,15540,147390,15540,101.39,173.59,137.88,94.47,95.23,89.42,81.68
2014/7/15,15580,15670,15580,15630,320273,15630,101.65,173.68,138.42,94.8,95.43,89.58,81.9
2014/7/16,15600,15660,15590,15610,162956,15610,101.74,174.38,137.99,94.52,95.25,88.76,81.74
2014/7/17,15660,15700,15580,15600,263336,15600,101.66,174.24,137.52,94.67,95.25,88.54,81.88
2014/7/18,15400,15450,15340,15450,501796,15450,101.26,173.05,136.92,94.14,94.63,87.76,81.5
2014/7/22,15520,15620,15510,15560,479833,15560,101.48,173.3,137.24,94.44,95.07,88.06,81.89
2014/7/23,15590,15610,15540,15560,123437,15560,101.52,173.24,136.7,94.53,95.26,87.98,81.92
2014/7/24,15570,15610,15460,15500,272998,15500,101.54,172.99,136.63,94.53,95.89,87.47,82.1
2014/7/25,15580,15690,15570,15690,383750,15690,101.8,173,137.08,94.74,95.91,87.44,82.09
2014/7/28,15650,15790,15650,15770,677083,15770,101.81,172.85,136.7,94.14,95.61,86.97,82.07
2014/7/29,15800,15870,15790,15870,667498,15870,101.86,173.01,136.85,94.31,95.82,87.13,82.01
2014/7/30,15880,15910,15820,15870,431733,15870,102.1,173.07,136.94,94.07,95.78,86.88,82.18
2014/7/31,15990,16000,15850,15850,800670,15850,102.85,173.99,137.78,94.28,95.93,87.41,82.6
2014/8/1,15720,15840,15720,15770,541126,15770,102.84,173.71,137.7,94.3,95.75,87.55,82.44
2014/8/4,15710,15770,15670,15700,383824,15700,102.57,172.63,137.72,93.94,95.6,87.32,82.31
2014/8/5,15740,15740,15540,15570,454858,15570,102.63,173.12,137.71,94.08,95.74,87.43,82.37
2014/8/6,15500,15500,15350,15410,726212,15410,102.61,173.15,137.13,93.59,95.38,86.5,82.17
2014/8/7,15380,15480,15290,15470,529455,15470,102.17,172.26,136.72,93.61,95.51,86.63,81.83
2014/8/8,15270,15300,14980,15010,1638036,15010,102.11,171.66,136.35,93.4,94.57,86.34,81.45
2014/8/11,15310,15390,15200,15350,777514,15350,102.16,171.39,136.9,93.07,94.77,86.46,81.71
2014/8/12,15380,15470,15360,15400,344738,15400,102.31,171.69,136.85,93.59,94.67,86.45,81.9
2014/8/13,15360,15470,15330,15450,186457,15450,102.26,171.87,136.68,93.6,94.89,86.15,81.75
2014/8/14,15510,15570,15500,15530,355054,15530,102.5,171.04,136.96,93.93,95.37,86.86,82.09
2014/8/15,15530,15560,15500,15550,413305,15550,102.51,171.07,136.95,94,95.56,86.91,82.27
2014/8/18,15580,15590,15530,15550,283953,15550,102.39,171.17,137.08,94.03,95.44,86.94,82.25
2014/8/19,15680,15710,15650,15690,348464,15690,102.63,171.6,137.05,94.21,95.75,86.54,82.45
2014/8/20,15720,15730,15660,15680,467915,15680,102.99,171.21,137.15,94.15,95.76,86.74,82.58
2014/8/21,15750,15840,15750,15810,883130,15810,103.82,172.33,137.62,94.6,96.34,86.86,82.95
2014/8/22,15850,15860,15760,15780,681523,15780,103.96,172.28,138.01,94.97,96.75,87.25,83.19
2014/8/25,15830,15860,15780,15840,390804,15840,104.19,172.48,137.5,95.01,96.94,87.03,83.28
2014/8/26,15830,15840,15750,15750,425345,15750,104.1,172.52,137.28,94.71,96.64,86.67,83.23
2014/8/27,15780,15830,15710,15770,342853,15770,104.12,172.25,136.98,95.21,97.02,86.87,83.35
2014/8/28,15720,15720,15660,15700,386746,15700,103.76,172.11,136.9,95.58,96.93,86.93,83.25
2014/8/29,15650,15680,15590,15670,500457,15670,103.74,172.08,136.73,95.55,97.04,86.95,83.05
2014/9/1,15690,15720,15680,15720,152896,15720,104.14,172.79,136.68,95.73,97.17,87.04,83.37
2014/9/2,15770,15980,15750,15900,884522,15900,104.4,173.41,137.1,96.03,97.46,87.51,83.52
2014/9/3,16010,16070,15960,15970,1026467,15970,105.22,173.29,138.15,96.3,97.69,87.44,83.93
2014/9/4,15950,15980,15900,15920,248699,15920,104.93,172.67,137.93,96.35,98.12,87.32,83.9
2014/9/5,16040,16050,15880,15910,304748,15910,105.57,172.09,136.5,96.96,98.59,87.39,84.08
2014/9/8,15970,15980,15900,15930,217438,15930,105.13,170.6,136.13,96.54,98.43,87.48,83.84
2014/9/9,16040,16050,15970,15990,269039,15990,106.06,170.78,136.76,96.56,98.44,87.74,84.24
2014/9/10,15910,16040,15900,16030,268919,16030,106.12,171.21,137.37,96.84,97.78,87.72,84.14
2014/9/11,16120,16170,16090,16140,832806,16140,106.8,173.17,138.03,97.5,97.88,87.75,84.55
2014/9/12,16180,16230,16060,16180,1008555,16180,107.22,174.15,138.5,97.08,97.53,87.68,84.84
2014/9/16,16160,16180,16110,16150,427341,16150,107.17,174.02,138.72,96.95,96.81,87.71,84.92
2014/9/17,16200,16210,16130,16130,252172,16130,107.27,174.49,138.96,97.71,97.38,87.8,85.09
2014/9/18,16260,16350,16240,16320,1193877,16320,108.53,176.46,139.48,98.57,97.21,87.94,85.56
2014/9/19,16420,16610,16410,16560,1518643,16560,108.86,179.52,140.53,99.41,97.75,88.66,85.94
2014/9/22,16500,16540,16400,16460,380511,16460,108.98,177.98,140,99.56,97.4,88.87,86.19
2014/9/24,16320,16460,16320,16420,437619,16420,108.68,178.13,139.65,98.1,96.18,87.73,85.73
2014/9/25,16580,16610,16550,16610,531374,16610,109.24,178.41,139.57,98.64,96.79,88.11,86.28
2014/9/26,16430,16600,16420,16590,508720,16590,108.55,177.27,138.47,97.78,95.67,86.37,85.57
2014/9/29,16670,16690,16610,16640,539901,16640,109.37,177.72,138.72,98.05,95.62,86.04,85.81
2014/9/30,16570,16580,16390,16510,721634,16510,109.45,177.68,138.85,98.03,95.21,84.86,86.01
2014/10/1,16500,16570,16420,16420,636488,16420,109.76,177.83,138.52,97.91,95.85,85.6,86.02
2014/10/2,16240,16270,15980,16020,1638036,16020,109.09,176.56,137.67,97.79,95.43,84.93,85.74
2014/10/3,15950,16050,15900,16040,1002327,16040,108.77,175.55,137.65,97.38,95.62,85.67,85.51
2014/10/6,16220,16310,16140,16230,758467,16230,109.69,175.24,137.29,97.48,95.21,84.95,85.65
2014/10/7,16150,16250,16090,16130,618354,16130,108.95,174.98,137.59,97.63,95.42,85.17,85.39
2014/10/8,15900,15980,15850,15940,669670,15940,108.26,174.08,136.95,96.96,95.4,84.64,84.87
2014/10/9,16000,16070,15800,15820,642742,15820,108.29,175.05,137.84,97.51,95.66,85.7,85.07
2014/10/10,15630,15680,15560,15640,946641,15640,107.78,173.78,136.85,96.33,94.44,84.76,84.81
2014/10/14,15270,15430,15250,15290,989467,15290,107.15,172.12,136.26,95.55,93.66,84.32,84.26
2014/10/15,15340,15410,15230,15390,884492,15390,107.27,170.37,135.55,94.72,93.25,83.91,84.05
2014/10/16,15020,15120,14980,15060,1943368,15060,105.92,169.44,135.93,94.11,93.21,84.55,83.4
2014/10/17,15100,15150,14840,14860,1599713,14860,106.35,170.93,136.22,94.51,93.3,84.45,83.54
2014/10/20,15230,15430,15210,15430,1033084,15430,107.14,172.41,136.61,94.99,93.99,85.06,84.15
2014/10/21,15430,15430,15070,15130,1338068,15130,106.86,172.69,136.68,94.67,93.87,85.12,84.14
2014/10/22,15390,15520,15320,15500,571808,15500,107.05,172.5,136.09,95.37,93.96,85.3,84.24
2014/10/23,15430,15560,15370,15470,699006,15470,107.16,171.92,135.45,95.15,93.82,84.03,84.19
2014/10/24,15700,15700,15550,15620,683307,15620,108.01,173.23,136.72,96.19,94.38,84.49,84.67
2014/10/27,15730,15750,15650,15710,555667,15710,107.97,173.87,136.97,96.14,95.24,84.86,84.74
